task,feature_set,model,fold,run_id,seed,scenario,window_start_s,window_end_s,true_target,top_features,top_mean_abs_shap
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,260,270,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.061328187 | 0.054666801 | 0.036660359 | 0.023052972 | 0.022748572
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,280,290,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_radio_tx_fraction,0.061627221 | 0.056283363 | 0.035106255 | 0.022220616 | 0.02172797
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,290,300,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.061374547 | 0.055695635 | 0.036186055 | 0.022078503 | 0.021744816
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,320,330,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.061069228 | 0.055435142 | 0.036599337 | 0.022626528 | 0.022609644
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,330,340,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_mac_rx_delta | client_radio_tx_fraction,0.059794852 | 0.056714775 | 0.035603746 | 0.022448643 | 0.021021704
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,390,400,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_radio_tx_fraction,0.059243369 | 0.057841323 | 0.034968644 | 0.022685096 | 0.022328749
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,400,410,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_listen_delta | client_energest_tx_delta,0.060461551 | 0.055133437 | 0.036367873 | 0.023121117 | 0.022404971
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,430,440,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_listen_delta | client_energest_tx_delta,0.060926316 | 0.056650727 | 0.035830481 | 0.022551375 | 0.022362352
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,440,450,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.060252325 | 0.055133201 | 0.036640218 | 0.022723701 | 0.022703299
seven_class,all,extra_trees,4,UDP_Flood_seed1004_600s,1004,UDP_Flood,450,460,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_listen_delta | client_energest_tx_delta,0.060308087 | 0.056363364 | 0.034925277 | 0.021975752 | 0.021703989
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,200,210,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_listen_delta | client_energest_tx_delta,0.062041934 | 0.05630812 | 0.035146298 | 0.023113571 | 0.022681549
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,220,230,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.062357298 | 0.0564346 | 0.035014683 | 0.021761622 | 0.021743277
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,260,270,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.061962861 | 0.057103037 | 0.035106852 | 0.022593189 | 0.021953698
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,270,280,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.062034712 | 0.055291559 | 0.035423238 | 0.023398933 | 0.023080489
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,330,340,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_listen_delta | client_energest_tx_delta,0.061515951 | 0.055964058 | 0.036322798 | 0.022821648 | 0.021923169
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,340,350,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_listen_delta | client_energest_tx_delta,0.062095957 | 0.055984882 | 0.034732815 | 0.022831641 | 0.022629134
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,350,360,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_listen_delta | client_energest_tx_delta,0.06254839 | 0.056851498 | 0.034908885 | 0.022348607 | 0.02185341
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,380,390,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.060693095 | 0.056463868 | 0.035255205 | 0.022411625 | 0.02183878
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,390,400,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.060974705 | 0.054912186 | 0.036710886 | 0.022713282 | 0.022637313
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,420,430,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.061753234 | 0.055505595 | 0.03569281 | 0.021864253 | 0.021722514
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,440,450,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.062815345 | 0.056045513 | 0.035071235 | 0.022301098 | 0.022086444
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,470,480,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.061520857 | 0.055275425 | 0.036207326 | 0.02366364 | 0.022546302
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,480,490,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_energest_listen_delta,0.062113297 | 0.055381287 | 0.035729864 | 0.022804425 | 0.022124453
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,490,500,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_tx_delta | client_radio_tx_fraction,0.061371282 | 0.056426343 | 0.035809012 | 0.023023256 | 0.021573975
seven_class,all,extra_trees,4,UDP_Flood_seed1009_600s,1009,UDP_Flood,520,530,UDP_Flood,root_mac_rx_delta | client_mac_acked_delta | client_mac_tx_attempts_delta | client_energest_listen_delta | client_energest_tx_delta,0.062269003 | 0.054521914 | 0.035638673 | 0.023381141 | 0.022609423
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,220,230,Clean,client_mac_rx_delta | client_radio_tx_fraction | client_energest_tx_delta | client_energest_listen_delta | mean_rank,0.042652088 | 0.029873212 | 0.029536 | 0.028488397 | 0.025840534
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,240,250,Clean,client_mac_rx_delta | client_energest_listen_delta | client_radio_tx_fraction | client_energest_tx_delta | root_mac_rx_delta,0.040038622 | 0.031678186 | 0.031079166 | 0.030942479 | 0.027711262
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,290,300,Clean,client_mac_rx_delta | client_energest_listen_delta | client_radio_tx_fraction | client_energest_tx_delta | root_mac_rx_delta,0.042565572 | 0.030400831 | 0.029994461 | 0.029512695 | 0.028197039
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,300,310,Clean,client_mac_rx_delta | client_energest_tx_delta | client_energest_listen_delta | client_radio_tx_fraction | root_mac_rx_delta,0.043172983 | 0.030722115 | 0.030369208 | 0.029353999 | 0.027918277
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,310,320,Clean,mean_rank | client_mac_rx_delta | mean_etx_x100 | root_mac_rx_delta | client_radio_tx_fraction,0.040681467 | 0.039158137 | 0.029771406 | 0.026430632 | 0.019190813
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,320,330,Clean,client_mac_rx_delta | client_energest_listen_delta | client_energest_tx_delta | client_radio_tx_fraction | root_mac_rx_delta,0.041753979 | 0.031091139 | 0.030395852 | 0.029659292 | 0.027563952
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,330,340,Clean,client_mac_rx_delta | client_energest_listen_delta | mean_rank | client_radio_tx_fraction | client_energest_tx_delta,0.043055398 | 0.029798489 | 0.028969198 | 0.02890346 | 0.028803343
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,370,380,Clean,client_mac_rx_delta | client_energest_listen_delta | client_radio_tx_fraction | client_energest_tx_delta | root_mac_rx_delta,0.041702878 | 0.031097357 | 0.030427444 | 0.030357749 | 0.026963633
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,390,400,Clean,client_mac_rx_delta | client_energest_listen_delta | client_energest_tx_delta | client_radio_tx_fraction | root_mac_rx_delta,0.042790192 | 0.031688577 | 0.030298277 | 0.029921321 | 0.027952395
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,430,440,Clean,client_mac_rx_delta | client_energest_listen_delta | client_energest_tx_delta | client_radio_tx_fraction | root_mac_rx_delta,0.042392296 | 0.031201936 | 0.030275759 | 0.029969396 | 0.027827752
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,440,450,Clean,client_mac_rx_delta | root_mac_rx_delta | client_radio_tx_fraction | client_energest_listen_delta | client_energest_tx_delta,0.03984951 | 0.028953594 | 0.028894549 | 0.028716746 | 0.028570721
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,480,490,Clean,client_mac_rx_delta | client_energest_tx_delta | client_energest_listen_delta | mean_rank | client_radio_tx_fraction,0.04206106 | 0.030106085 | 0.029063994 | 0.028522765 | 0.028360688
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,490,500,Clean,client_mac_rx_delta | mean_rank | mean_etx_x100 | root_mac_rx_delta | client_radio_tx_fraction,0.037989175 | 0.035787676 | 0.029502107 | 0.025767771 | 0.022524399
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,510,520,Clean,client_mac_rx_delta | client_energest_listen_delta | client_energest_tx_delta | client_radio_tx_fraction | root_mac_rx_delta,0.042200012 | 0.031629252 | 0.03055038 | 0.030228748 | 0.028118032
seven_class,all,extra_trees,5,Clean_seed1005_600s,1005,Clean,520,530,Clean,client_mac_rx_delta | mean_rank | client_radio_tx_fraction | client_energest_tx_delta | root_mac_rx_delta,0.040617593 | 0.034759262 | 0.029501093 | 0.028469276 | 0.02799593
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,210,220,Clean,client_mac_rx_delta | client_energest_listen_delta | client_energest_tx_delta | client_radio_tx_fraction | root_mac_rx_delta,0.040014736 | 0.03131104 | 0.030942797 | 0.029509434 | 0.026430593
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,220,230,Clean,client_mac_rx_delta | client_energest_listen_delta | client_radio_tx_fraction | client_energest_tx_delta | root_mac_rx_delta,0.042254865 | 0.031336999 | 0.031036053 | 0.030564162 | 0.028026143
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,230,240,Clean,client_mac_rx_delta | mean_rank | client_radio_tx_fraction | root_mac_rx_delta | client_energest_tx_delta,0.037950864 | 0.029663981 | 0.028980646 | 0.028979385 | 0.028917464
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,240,250,Clean,client_mac_rx_delta | client_radio_tx_fraction | client_energest_tx_delta | client_energest_listen_delta | root_mac_rx_delta,0.042071453 | 0.03140132 | 0.031165662 | 0.03102734 | 0.023726839
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,250,260,Clean,client_mac_rx_delta | root_mac_rx_delta | client_radio_tx_fraction | client_energest_tx_delta | client_energest_listen_delta,0.046323677 | 0.030202547 | 0.02759477 | 0.027330005 | 0.027297113
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,270,280,Clean,client_mac_rx_delta | client_energest_listen_delta | client_energest_tx_delta | client_radio_tx_fraction | mean_etx_x100,0.041166478 | 0.032318342 | 0.030791748 | 0.030414926 | 0.024174583
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,310,320,Clean,client_mac_rx_delta | root_mac_rx_delta | client_energest_listen_delta | client_energest_tx_delta | client_radio_tx_fraction,0.042107225 | 0.029865496 | 0.029751602 | 0.029167481 | 0.028662856
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,330,340,Clean,client_mac_rx_delta | client_energest_tx_delta | client_radio_tx_fraction | client_energest_listen_delta | root_mac_rx_delta,0.039791036 | 0.02995814 | 0.029492093 | 0.028683414 | 0.02724816
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,380,390,Clean,client_mac_rx_delta | client_energest_tx_delta | client_energest_listen_delta | client_radio_tx_fraction | mean_etx_x100,0.043163994 | 0.029729816 | 0.028988235 | 0.0286889 | 0.026905121
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,410,420,Clean,client_mac_rx_delta | client_energest_listen_delta | client_radio_tx_fraction | client_energest_tx_delta | root_mac_rx_delta,0.037461716 | 0.032372782 | 0.03095201 | 0.03070961 | 0.028172611
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,430,440,Clean,mean_rank | client_mac_rx_delta | mean_etx_x100 | root_mac_rx_delta | client_radio_tx_fraction,0.040599196 | 0.039675346 | 0.027843814 | 0.021444698 | 0.01654197
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,450,460,Clean,client_mac_rx_delta | client_energest_listen_delta | client_energest_tx_delta | client_radio_tx_fraction | mean_etx_x100,0.0404715 | 0.029214692 | 0.029027898 | 0.028491611 | 0.026208646
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,490,500,Clean,client_mac_rx_delta | client_energest_listen_delta | client_radio_tx_fraction | client_energest_tx_delta | root_mac_rx_delta,0.042085697 | 0.031622615 | 0.03121003 | 0.030753167 | 0.02999057
seven_class,all,extra_trees,5,Clean_seed1010_600s,1010,Clean,520,530,Clean,client_mac_rx_delta | client_energest_tx_delta | client_radio_tx_fraction | client_energest_listen_delta | mean_etx_x100,0.043479772 | 0.028542981 | 0.027491658 | 0.02710455 | 0.024996963
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,220,230,DIO_Flood,client_mac_rx_delta | root_mac_rx_delta | mean_rank | client_energest_tx_delta | client_energest_listen_delta,0.041742806 | 0.040051367 | 0.024075011 | 0.021851925 | 0.020985195
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,240,250,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_rank | client_energest_tx_delta | client_radio_tx_fraction,0.049198453 | 0.039025725 | 0.02336319 | 0.021565053 | 0.01980906
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,290,300,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_rank | mean_etx_x100 | client_energest_tx_delta,0.046376361 | 0.038182109 | 0.025679052 | 0.021851919 | 0.019056097
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,300,310,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.040991253 | 0.039943322 | 0.023431334 | 0.022839279 | 0.020934575
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,310,320,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | client_energest_tx_delta | mean_rank | client_energest_listen_delta,0.052198038 | 0.035001464 | 0.024318939 | 0.022387147 | 0.021999879
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,320,330,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | client_energest_tx_delta | client_radio_tx_fraction,0.05423739 | 0.041914203 | 0.021184703 | 0.020862428 | 0.020322436
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,330,340,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.055480717 | 0.040631174 | 0.021457361 | 0.020928032 | 0.020231194
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,370,380,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_mac_acked_delta,0.04077418 | 0.036362953 | 0.023630266 | 0.022409297 | 0.014614127
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,390,400,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | client_energest_tx_delta | mean_etx_x100 | client_energest_listen_delta,0.054076227 | 0.041314163 | 0.022229202 | 0.02130999 | 0.021154196
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,430,440,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | client_energest_tx_delta | client_radio_tx_fraction | mean_etx_x100,0.046318126 | 0.037128227 | 0.022219543 | 0.021513128 | 0.021021742
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,440,450,DIO_Flood,client_mac_rx_delta | root_mac_rx_delta | mean_etx_x100 | client_energest_tx_delta | mean_rank,0.039466556 | 0.02389034 | 0.022970441 | 0.02168053 | 0.020813024
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,480,490,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | client_energest_tx_delta | client_energest_listen_delta,0.045613861 | 0.038361431 | 0.022194513 | 0.021830621 | 0.021140618
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,490,500,DIO_Flood,client_mac_rx_delta | root_mac_rx_delta | mean_etx_x100 | client_radio_tx_fraction | client_energest_tx_delta,0.041921007 | 0.041549087 | 0.022954965 | 0.022756158 | 0.022495985
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,510,520,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | client_energest_tx_delta | mean_rank,0.053639176 | 0.041152084 | 0.022414492 | 0.021837503 | 0.02085307
seven_class,all,extra_trees,5,DIO_Flood_seed1005_600s,1005,DIO_Flood,520,530,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_rank | mean_etx_x100 | client_energest_tx_delta,0.044313009 | 0.038492558 | 0.023877888 | 0.021682262 | 0.01822057
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,210,220,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | client_energest_tx_delta | mean_rank | mean_etx_x100,0.053806927 | 0.042376742 | 0.021019409 | 0.020915956 | 0.02032442
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,220,230,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | client_energest_tx_delta | client_energest_listen_delta | mean_etx_x100,0.056512842 | 0.042723473 | 0.022775926 | 0.021000803 | 0.020412075
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,230,240,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_rank | mean_etx_x100 | client_energest_tx_delta,0.052502795 | 0.039289616 | 0.024266069 | 0.022113413 | 0.020335687
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,240,250,DIO_Flood,client_mac_rx_delta | root_mac_rx_delta | mean_rank | mean_etx_x100 | client_radio_tx_fraction,0.038244632 | 0.033902415 | 0.024709453 | 0.024039844 | 0.015160089
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,250,260,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | client_energest_tx_delta | client_energest_listen_delta | client_radio_tx_fraction,0.056464852 | 0.040907887 | 0.023384366 | 0.021666576 | 0.021344165
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,270,280,DIO_Flood,client_mac_rx_delta | root_mac_rx_delta | mean_rank | mean_etx_x100 | client_energest_tx_delta,0.037028616 | 0.033744512 | 0.023027412 | 0.022877735 | 0.02027732
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,310,320,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | client_energest_tx_delta | client_energest_listen_delta | mean_etx_x100,0.055354172 | 0.038127349 | 0.023706971 | 0.022467919 | 0.021953462
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,330,340,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | client_energest_tx_delta | mean_etx_x100 | mean_rank,0.053687542 | 0.039756488 | 0.02292449 | 0.022244119 | 0.02205365
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,380,390,DIO_Flood,client_mac_rx_delta | mean_etx_x100 | client_energest_tx_delta | mean_rank | client_energest_listen_delta,0.041966309 | 0.021818292 | 0.021658956 | 0.021646093 | 0.020518242
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,410,420,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_rank | mean_etx_x100 | client_mac_acked_delta,0.040055256 | 0.024953212 | 0.023733251 | 0.023377704 | 0.015471502
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,430,440,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | p95_etx_x100,0.035165898 | 0.033234661 | 0.028259889 | 0.026732305 | 0.018890113
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,450,460,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | client_energest_tx_delta | mean_rank,0.053478993 | 0.040882344 | 0.023138154 | 0.022254841 | 0.021797981
seven_class,all,extra_trees,5,DIO_Flood_seed1010_600s,1010,DIO_Flood,490,500,DIO_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.04541738 | 0.040594023 | 0.023499067 | 0.022341093 | 0.020610304
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,220,230,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_rank | mean_etx_x100 | client_energest_tx_delta,0.064123762 | 0.036195204 | 0.020279387 | 0.019491822 | 0.018835387
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,240,250,DIS_Flood,client_mac_rx_delta | mean_etx_x100 | mean_rank | root_mac_rx_delta | client_energest_listen_delta,0.039246026 | 0.020989106 | 0.020535659 | 0.018117352 | 0.014836487
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,290,300,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.06362676 | 0.036819987 | 0.020798202 | 0.019616177 | 0.015129362
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,300,310,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.068431611 | 0.037486319 | 0.019737914 | 0.018794153 | 0.018284026
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,310,320,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | client_energest_tx_delta | mean_rank,0.070529043 | 0.038356701 | 0.019348221 | 0.018898557 | 0.018598667
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,320,330,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.075400732 | 0.037588709 | 0.019994701 | 0.018943494 | 0.018589165
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,330,340,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_rank | mean_etx_x100 | client_energest_tx_delta,0.051583514 | 0.039723999 | 0.028278263 | 0.025698591 | 0.017355343
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,370,380,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.065623536 | 0.036116326 | 0.020692483 | 0.019736611 | 0.018473658
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,390,400,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.042838487 | 0.035661293 | 0.021067783 | 0.01977652 | 0.018143986
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,430,440,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_mac_acked_delta,0.058845684 | 0.038607452 | 0.020362999 | 0.019256863 | 0.013338777
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,440,450,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | client_energest_tx_delta | client_energest_listen_delta,0.064231718 | 0.035824063 | 0.019982526 | 0.019219032 | 0.018944812
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,480,490,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.059288754 | 0.041477528 | 0.021754877 | 0.021039099 | 0.018125597
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,490,500,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.068008024 | 0.038423159 | 0.021613833 | 0.020072895 | 0.017533305
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,510,520,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.074974176 | 0.038760596 | 0.022004676 | 0.021338941 | 0.01833867
seven_class,all,extra_trees,5,DIS_Flood_seed1005_600s,1005,DIS_Flood,520,530,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_etx_x100 | mean_rank | client_energest_tx_delta,0.070298862 | 0.036845191 | 0.020112819 | 0.019269411 | 0.018350738
seven_class,all,extra_trees,5,DIS_Flood_seed1010_600s,1010,DIS_Flood,210,220,DIS_Flood,root_mac_rx_delta | client_mac_rx_delta | mean_rank | client_energest_tx_delta | client_radio_tx_fraction,0.062876334 | 0.043609398 | 0.022973894 | 0.018519715 | 0.018103125
