task,feature_set,model,fold,feature,mean_abs_shap,sample_count,test_seeds
seven_class,all,extra_trees,2,reachable_fraction,0.0,200,"1002,1007"
seven_class,all,extra_trees,2,app_tx_delta,0.000716852500292216,200,"1002,1007"
seven_class,all,extra_trees,2,app_rx_delta,0.0007375952967246297,200,"1002,1007"
seven_class,all,extra_trees,2,app_timeouts_delta,7.848059650796636e-05,200,"1002,1007"
seven_class,all,extra_trees,2,route_miss_delta,0.0,200,"1002,1007"
seven_class,all,extra_trees,2,root_server_rx_delta,0.0007674891107675181,200,"1002,1007"
seven_class,all,extra_trees,2,root_server_tx_delta,0.0007707289502797593,200,"1002,1007"
seven_class,all,extra_trees,2,transaction_count,0.00042287939588041864,200,"1002,1007"
seven_class,all,extra_trees,2,transaction_success_count,0.0004260620776874438,200,"1002,1007"
seven_class,all,extra_trees,2,uplink_success_count,0.0004380114659064759,200,"1002,1007"
seven_class,all,extra_trees,2,app_delivery_ratio,9.947905833095381e-05,200,"1002,1007"
seven_class,all,extra_trees,2,uplink_delivery_ratio,4.78947641414716e-05,200,"1002,1007"
seven_class,all,extra_trees,2,mean_rtt_ms,0.0028947146387674097,200,"1002,1007"
seven_class,all,extra_trees,2,median_rtt_ms,0.0010891020170844443,200,"1002,1007"
seven_class,all,extra_trees,2,p95_rtt_ms,0.001057044354431702,200,"1002,1007"
seven_class,all,extra_trees,2,max_rtt_ms,0.0008188311362696099,200,"1002,1007"
seven_class,all,extra_trees,2,std_rtt_ms,0.0009417588683367519,200,"1002,1007"
seven_class,all,extra_trees,2,mean_etx_x100,0.027516102758531495,200,"1002,1007"
seven_class,all,extra_trees,2,std_etx_x100,0.010561412999961321,200,"1002,1007"
seven_class,all,extra_trees,2,p95_etx_x100,0.016635627497798074,200,"1002,1007"
seven_class,all,extra_trees,2,mean_rank,0.029130575736018852,200,"1002,1007"
seven_class,all,extra_trees,2,mean_neighbors,0.0,200,"1002,1007"
seven_class,all,extra_trees,2,mean_rssi,0.004120945423691142,200,"1002,1007"
seven_class,all,extra_trees,2,parent_changes_delta,7.242593023032702e-05,200,"1002,1007"
seven_class,all,extra_trees,2,root_mean_etx_x100,0.019258998741557842,200,"1002,1007"
seven_class,all,extra_trees,2,root_mean_rssi,0.0,200,"1002,1007"
seven_class,all,extra_trees,2,queue_drops_delta,4.632182347486941e-05,200,"1002,1007"
seven_class,all,extra_trees,2,client_mac_tx_attempts_delta,0.014154449064067948,200,"1002,1007"
seven_class,all,extra_trees,2,client_mac_acked_delta,0.017438520306942457,200,"1002,1007"
seven_class,all,extra_trees,2,client_mac_rx_delta,0.02873204774660094,200,"1002,1007"
seven_class,all,extra_trees,2,client_mac_ack_ratio,0.010891684707429168,200,"1002,1007"
seven_class,all,extra_trees,2,client_mac_valid_nodes,9.415300417097858e-05,200,"1002,1007"
seven_class,all,extra_trees,2,client_mac_reset_nodes,8.280343775335921e-05,200,"1002,1007"
seven_class,all,extra_trees,2,root_mac_tx_attempts_delta,0.00318401772391983,200,"1002,1007"
seven_class,all,extra_trees,2,root_mac_acked_delta,0.0006169092745268897,200,"1002,1007"
seven_class,all,extra_trees,2,root_mac_rx_delta,0.035496462236296385,200,"1002,1007"
seven_class,all,extra_trees,2,root_mac_ack_ratio,0.006817009872070942,200,"1002,1007"
seven_class,all,extra_trees,2,client_energest_tx_delta,0.017729769900406762,200,"1002,1007"
seven_class,all,extra_trees,2,client_energest_listen_delta,0.01708278166628911,200,"1002,1007"
seven_class,all,extra_trees,2,client_energest_total_delta,0.0003070879720542541,200,"1002,1007"
seven_class,all,extra_trees,2,client_radio_tx_fraction,0.017266520395453303,200,"1002,1007"
seven_class,all,extra_trees,2,root_energest_tx_delta,0.006761994461521327,200,"1002,1007"
seven_class,all,extra_trees,2,root_radio_tx_fraction,0.007466453633949265,200,"1002,1007"
seven_class,all,extra_trees,3,reachable_fraction,0.0,200,"1003,1008"
seven_class,all,extra_trees,3,app_tx_delta,0.0008548154007569711,200,"1003,1008"
seven_class,all,extra_trees,3,app_rx_delta,0.00076885045448321,200,"1003,1008"
seven_class,all,extra_trees,3,app_timeouts_delta,0.0001011631333539517,200,"1003,1008"
seven_class,all,extra_trees,3,route_miss_delta,0.0,200,"1003,1008"
seven_class,all,extra_trees,3,root_server_rx_delta,0.0008743797527461112,200,"1003,1008"
seven_class,all,extra_trees,3,root_server_tx_delta,0.0008886094695148973,200,"1003,1008"
seven_class,all,extra_trees,3,transaction_count,0.0004928992233205425,200,"1003,1008"
seven_class,all,extra_trees,3,transaction_success_count,0.0004551819920557488,200,"1003,1008"
seven_class,all,extra_trees,3,uplink_success_count,0.0004297993023344679,200,"1003,1008"
seven_class,all,extra_trees,3,app_delivery_ratio,0.00011644356468410873,200,"1003,1008"
seven_class,all,extra_trees,3,uplink_delivery_ratio,4.1283261568132345e-05,200,"1003,1008"
seven_class,all,extra_trees,3,mean_rtt_ms,0.0025289043675599536,200,"1003,1008"
seven_class,all,extra_trees,3,median_rtt_ms,0.0008859371921621181,200,"1003,1008"
seven_class,all,extra_trees,3,p95_rtt_ms,0.0009669521634788848,200,"1003,1008"
seven_class,all,extra_trees,3,max_rtt_ms,0.000854661103074,200,"1003,1008"
seven_class,all,extra_trees,3,std_rtt_ms,0.0007619720737525901,200,"1003,1008"
seven_class,all,extra_trees,3,mean_etx_x100,0.02704220569596346,200,"1003,1008"
seven_class,all,extra_trees,3,std_etx_x100,0.01011037968817286,200,"1003,1008"
seven_class,all,extra_trees,3,p95_etx_x100,0.01577247530308014,200,"1003,1008"
seven_class,all,extra_trees,3,mean_rank,0.027122353229664345,200,"1003,1008"
seven_class,all,extra_trees,3,mean_neighbors,0.0,200,"1003,1008"
seven_class,all,extra_trees,3,mean_rssi,0.007626939728269398,200,"1003,1008"
seven_class,all,extra_trees,3,parent_changes_delta,9.029077099146793e-05,200,"1003,1008"
seven_class,all,extra_trees,3,root_mean_etx_x100,0.019930645037465274,200,"1003,1008"
seven_class,all,extra_trees,3,root_mean_rssi,0.0,200,"1003,1008"
seven_class,all,extra_trees,3,queue_drops_delta,4.704756380917366e-05,200,"1003,1008"
seven_class,all,extra_trees,3,client_mac_tx_attempts_delta,0.01460068250579768,200,"1003,1008"
seven_class,all,extra_trees,3,client_mac_acked_delta,0.01744047543839463,200,"1003,1008"
seven_class,all,extra_trees,3,client_mac_rx_delta,0.02950366954121466,200,"1003,1008"
seven_class,all,extra_trees,3,client_mac_ack_ratio,0.011842834053492929,200,"1003,1008"
seven_class,all,extra_trees,3,client_mac_valid_nodes,0.0001024111276827739,200,"1003,1008"
seven_class,all,extra_trees,3,client_mac_reset_nodes,0.00010619440792055029,200,"1003,1008"
seven_class,all,extra_trees,3,root_mac_tx_attempts_delta,0.0036228617798781,200,"1003,1008"
seven_class,all,extra_trees,3,root_mac_acked_delta,0.000678233395910248,200,"1003,1008"
seven_class,all,extra_trees,3,root_mac_rx_delta,0.035287732418286366,200,"1003,1008"
seven_class,all,extra_trees,3,root_mac_ack_ratio,0.006823207239708487,200,"1003,1008"
seven_class,all,extra_trees,3,client_energest_tx_delta,0.017553179953381084,200,"1003,1008"
seven_class,all,extra_trees,3,client_energest_listen_delta,0.016988440320354688,200,"1003,1008"
seven_class,all,extra_trees,3,client_energest_total_delta,0.0003070376572931474,200,"1003,1008"
seven_class,all,extra_trees,3,client_radio_tx_fraction,0.016778291423932674,200,"1003,1008"
seven_class,all,extra_trees,3,root_energest_tx_delta,0.005925111860163528,200,"1003,1008"
seven_class,all,extra_trees,3,root_radio_tx_fraction,0.006718615996919344,200,"1003,1008"
seven_class,all,extra_trees,4,reachable_fraction,0.0,200,"1004,1009"
seven_class,all,extra_trees,4,app_tx_delta,0.0006938880971338071,200,"1004,1009"
seven_class,all,extra_trees,4,app_rx_delta,0.0005484850773648429,200,"1004,1009"
seven_class,all,extra_trees,4,app_timeouts_delta,0.00016136486441845502,200,"1004,1009"
seven_class,all,extra_trees,4,route_miss_delta,0.0,200,"1004,1009"
seven_class,all,extra_trees,4,root_server_rx_delta,0.0007750562634023257,200,"1004,1009"
seven_class,all,extra_trees,4,root_server_tx_delta,0.0008370871958773412,200,"1004,1009"
seven_class,all,extra_trees,4,transaction_count,0.0004592583025419499,200,"1004,1009"
seven_class,all,extra_trees,4,transaction_success_count,0.0004717500306773673,200,"1004,1009"
seven_class,all,extra_trees,4,uplink_success_count,0.0004333814801174346,200,"1004,1009"
seven_class,all,extra_trees,4,app_delivery_ratio,0.00011022697309849145,200,"1004,1009"
seven_class,all,extra_trees,4,uplink_delivery_ratio,5.066599707076992e-05,200,"1004,1009"
seven_class,all,extra_trees,4,mean_rtt_ms,0.002888029040090266,200,"1004,1009"
seven_class,all,extra_trees,4,median_rtt_ms,0.0011444296600517264,200,"1004,1009"
seven_class,all,extra_trees,4,p95_rtt_ms,0.0009353594340674303,200,"1004,1009"
seven_class,all,extra_trees,4,max_rtt_ms,0.0006987622394820288,200,"1004,1009"
seven_class,all,extra_trees,4,std_rtt_ms,0.0009285167623764066,200,"1004,1009"
seven_class,all,extra_trees,4,mean_etx_x100,0.026372794165086255,200,"1004,1009"
seven_class,all,extra_trees,4,std_etx_x100,0.009700141917691729,200,"1004,1009"
seven_class,all,extra_trees,4,p95_etx_x100,0.01527729273013731,200,"1004,1009"
seven_class,all,extra_trees,4,mean_rank,0.028751956890129052,200,"1004,1009"
seven_class,all,extra_trees,4,mean_neighbors,0.0,200,"1004,1009"
seven_class,all,extra_trees,4,mean_rssi,0.0072383208934357094,200,"1004,1009"
seven_class,all,extra_trees,4,parent_changes_delta,0.0001060811866930955,200,"1004,1009"
seven_class,all,extra_trees,4,root_mean_etx_x100,0.02209501995690076,200,"1004,1009"
seven_class,all,extra_trees,4,root_mean_rssi,0.0,200,"1004,1009"
seven_class,all,extra_trees,4,queue_drops_delta,4.619413623963388e-05,200,"1004,1009"
seven_class,all,extra_trees,4,client_mac_tx_attempts_delta,0.01308690547059317,200,"1004,1009"
seven_class,all,extra_trees,4,client_mac_acked_delta,0.017358055112289657,200,"1004,1009"
seven_class,all,extra_trees,4,client_mac_rx_delta,0.0307860560772854,200,"1004,1009"
seven_class,all,extra_trees,4,client_mac_ack_ratio,0.01072900646303051,200,"1004,1009"
seven_class,all,extra_trees,4,client_mac_valid_nodes,0.00013279198988177426,200,"1004,1009"
seven_class,all,extra_trees,4,client_mac_reset_nodes,0.00013216862778428178,200,"1004,1009"
seven_class,all,extra_trees,4,root_mac_tx_attempts_delta,0.0037267370666159995,200,"1004,1009"
seven_class,all,extra_trees,4,root_mac_acked_delta,0.0006502245637793937,200,"1004,1009"
seven_class,all,extra_trees,4,root_mac_rx_delta,0.03807250217763588,200,"1004,1009"
seven_class,all,extra_trees,4,root_mac_ack_ratio,0.007239896435943611,200,"1004,1009"
seven_class,all,extra_trees,4,client_energest_tx_delta,0.01701079594953829,200,"1004,1009"
seven_class,all,extra_trees,4,client_energest_listen_delta,0.016701652301037033,200,"1004,1009"
seven_class,all,extra_trees,4,client_energest_total_delta,0.0002988988170864145,200,"1004,1009"
seven_class,all,extra_trees,4,client_radio_tx_fraction,0.01678928491727917,200,"1004,1009"
seven_class,all,extra_trees,4,root_energest_tx_delta,0.0060532219163606914,200,"1004,1009"
seven_class,all,extra_trees,4,root_radio_tx_fraction,0.007289266850572021,200,"1004,1009"
seven_class,all,extra_trees,5,reachable_fraction,0.0,200,"1005,1010"
seven_class,all,extra_trees,5,app_tx_delta,0.0007756010862101727,200,"1005,1010"
seven_class,all,extra_trees,5,app_rx_delta,0.0006703175191360175,200,"1005,1010"
seven_class,all,extra_trees,5,app_timeouts_delta,0.0002125492315661121,200,"1005,1010"
seven_class,all,extra_trees,5,route_miss_delta,0.0,200,"1005,1010"
seven_class,all,extra_trees,5,root_server_rx_delta,0.0008708210227139621,200,"1005,1010"
seven_class,all,extra_trees,5,root_server_tx_delta,0.0009883510731617325,200,"1005,1010"
seven_class,all,extra_trees,5,transaction_count,0.000374880445817734,200,"1005,1010"
seven_class,all,extra_trees,5,transaction_success_count,0.00030124168586512625,200,"1005,1010"
seven_class,all,extra_trees,5,uplink_success_count,0.00033603927893908705,200,"1005,1010"
seven_class,all,extra_trees,5,app_delivery_ratio,0.00019328949365093718,200,"1005,1010"
seven_class,all,extra_trees,5,uplink_delivery_ratio,3.9028277126552845e-05,200,"1005,1010"
seven_class,all,extra_trees,5,mean_rtt_ms,0.0027328869063961026,200,"1005,1010"
seven_class,all,extra_trees,5,median_rtt_ms,0.0011593375198873394,200,"1005,1010"
seven_class,all,extra_trees,5,p95_rtt_ms,0.001240684959392325,200,"1005,1010"
seven_class,all,extra_trees,5,max_rtt_ms,0.0008949377880417134,200,"1005,1010"
seven_class,all,extra_trees,5,std_rtt_ms,0.0010152725984069067,200,"1005,1010"
seven_class,all,extra_trees,5,mean_etx_x100,0.02866053424085184,200,"1005,1010"
seven_class,all,extra_trees,5,std_etx_x100,0.008932139681240587,200,"1005,1010"
seven_class,all,extra_trees,5,p95_etx_x100,0.016421071402787542,200,"1005,1010"
seven_class,all,extra_trees,5,mean_rank,0.02779917085986027,200,"1005,1010"
seven_class,all,extra_trees,5,mean_neighbors,0.0,200,"1005,1010"
seven_class,all,extra_trees,5,mean_rssi,0.006822229006971295,200,"1005,1010"
seven_class,all,extra_trees,5,parent_changes_delta,9.378192981491971e-05,200,"1005,1010"
seven_class,all,extra_trees,5,root_mean_etx_x100,0.019130564517311186,200,"1005,1010"
seven_class,all,extra_trees,5,root_mean_rssi,0.0,200,"1005,1010"
seven_class,all,extra_trees,5,queue_drops_delta,3.710454491726913e-05,200,"1005,1010"
seven_class,all,extra_trees,5,client_mac_tx_attempts_delta,0.014166693711830757,200,"1005,1010"
seven_class,all,extra_trees,5,client_mac_acked_delta,0.01787150185460729,200,"1005,1010"
seven_class,all,extra_trees,5,client_mac_rx_delta,0.029410581741168264,200,"1005,1010"
seven_class,all,extra_trees,5,client_mac_ack_ratio,0.010909930642662852,200,"1005,1010"
seven_class,all,extra_trees,5,client_mac_valid_nodes,0.00011986700121503194,200,"1005,1010"
seven_class,all,extra_trees,5,client_mac_reset_nodes,9.82659730086699e-05,200,"1005,1010"
seven_class,all,extra_trees,5,root_mac_tx_attempts_delta,0.003763080044879518,200,"1005,1010"
seven_class,all,extra_trees,5,root_mac_acked_delta,0.0007284377616230103,200,"1005,1010"
seven_class,all,extra_trees,5,root_mac_rx_delta,0.034628395795915506,200,"1005,1010"
seven_class,all,extra_trees,5,root_mac_ack_ratio,0.008221557424398396,200,"1005,1010"
seven_class,all,extra_trees,5,client_energest_tx_delta,0.017513818858803123,200,"1005,1010"
seven_class,all,extra_trees,5,client_energest_listen_delta,0.017471705616130734,200,"1005,1010"
seven_class,all,extra_trees,5,client_energest_total_delta,0.00024306063452349147,200,"1005,1010"
seven_class,all,extra_trees,5,client_radio_tx_fraction,0.016873163761231512,200,"1005,1010"
seven_class,all,extra_trees,5,root_energest_tx_delta,0.00652864637631213,200,"1005,1010"
seven_class,all,extra_trees,5,root_radio_tx_fraction,0.0075378653409451475,200,"1005,1010"
attack_subtype,mac,extra_trees,1,queue_drops_delta,0.00025432590890596673,200,"1001,1006"
attack_subtype,mac,extra_trees,1,client_mac_tx_attempts_delta,0.08045308676806433,200,"1001,1006"
attack_subtype,mac,extra_trees,1,client_mac_acked_delta,0.08714642585934022,200,"1001,1006"
attack_subtype,mac,extra_trees,1,client_mac_rx_delta,0.0758553503630069,200,"1001,1006"
attack_subtype,mac,extra_trees,1,client_mac_ack_ratio,0.004101058189090057,200,"1001,1006"
attack_subtype,mac,extra_trees,1,client_mac_valid_nodes,0.0,200,"1001,1006"
attack_subtype,mac,extra_trees,1,client_mac_reset_nodes,0.0,200,"1001,1006"
attack_subtype,mac,extra_trees,1,root_mac_tx_attempts_delta,0.008136733289405639,200,"1001,1006"
attack_subtype,mac,extra_trees,1,root_mac_acked_delta,0.007435142717659149,200,"1001,1006"
attack_subtype,mac,extra_trees,1,root_mac_rx_delta,0.2074146164457514,200,"1001,1006"
attack_subtype,mac,extra_trees,1,root_mac_ack_ratio,0.003371053997167479,200,"1001,1006"
attack_subtype,mac,extra_trees,2,queue_drops_delta,0.0005532492890212826,200,"1002,1007"
attack_subtype,mac,extra_trees,2,client_mac_tx_attempts_delta,0.08138495635874458,200,"1002,1007"
attack_subtype,mac,extra_trees,2,client_mac_acked_delta,0.0905884876534446,200,"1002,1007"
attack_subtype,mac,extra_trees,2,client_mac_rx_delta,0.07685514906364942,200,"1002,1007"
attack_subtype,mac,extra_trees,2,client_mac_ack_ratio,0.002877921732387972,200,"1002,1007"
attack_subtype,mac,extra_trees,2,client_mac_valid_nodes,0.0,200,"1002,1007"
attack_subtype,mac,extra_trees,2,client_mac_reset_nodes,0.0,200,"1002,1007"
attack_subtype,mac,extra_trees,2,root_mac_tx_attempts_delta,0.007161288659072316,200,"1002,1007"
attack_subtype,mac,extra_trees,2,root_mac_acked_delta,0.00724986172809575,200,"1002,1007"
attack_subtype,mac,extra_trees,2,root_mac_rx_delta,0.20666307524425898,200,"1002,1007"
attack_subtype,mac,extra_trees,2,root_mac_ack_ratio,0.003696531102103423,200,"1002,1007"
attack_subtype,mac,extra_trees,3,queue_drops_delta,0.0005808910173077819,200,"1003,1008"
attack_subtype,mac,extra_trees,3,client_mac_tx_attempts_delta,0.07880355773413283,200,"1003,1008"
attack_subtype,mac,extra_trees,3,client_mac_acked_delta,0.08713204976491508,200,"1003,1008"
attack_subtype,mac,extra_trees,3,client_mac_rx_delta,0.0737025055769366,200,"1003,1008"
attack_subtype,mac,extra_trees,3,client_mac_ack_ratio,0.003915707426402962,200,"1003,1008"
attack_subtype,mac,extra_trees,3,client_mac_valid_nodes,0.0,200,"1003,1008"
attack_subtype,mac,extra_trees,3,client_mac_reset_nodes,0.0,200,"1003,1008"
attack_subtype,mac,extra_trees,3,root_mac_tx_attempts_delta,0.008035012915986236,200,"1003,1008"
attack_subtype,mac,extra_trees,3,root_mac_acked_delta,0.00849663446269507,200,"1003,1008"
attack_subtype,mac,extra_trees,3,root_mac_rx_delta,0.205096995679825,200,"1003,1008"
attack_subtype,mac,extra_trees,3,root_mac_ack_ratio,0.0029694737877623127,200,"1003,1008"
attack_subtype,mac,extra_trees,4,queue_drops_delta,0.0009735382034976079,200,"1004,1009"
attack_subtype,mac,extra_trees,4,client_mac_tx_attempts_delta,0.07821555409317323,200,"1004,1009"
attack_subtype,mac,extra_trees,4,client_mac_acked_delta,0.08887630231397402,200,"1004,1009"
attack_subtype,mac,extra_trees,4,client_mac_rx_delta,0.07194968377336747,200,"1004,1009"
attack_subtype,mac,extra_trees,4,client_mac_ack_ratio,0.002716677462775344,200,"1004,1009"
attack_subtype,mac,extra_trees,4,client_mac_valid_nodes,0.0,200,"1004,1009"
attack_subtype,mac,extra_trees,4,client_mac_reset_nodes,0.0,200,"1004,1009"
attack_subtype,mac,extra_trees,4,root_mac_tx_attempts_delta,0.009146432930435301,200,"1004,1009"
attack_subtype,mac,extra_trees,4,root_mac_acked_delta,0.0086780069766333,200,"1004,1009"
attack_subtype,mac,extra_trees,4,root_mac_rx_delta,0.21301392334201583,200,"1004,1009"
attack_subtype,mac,extra_trees,4,root_mac_ack_ratio,0.003167502291596179,200,"1004,1009"
attack_subtype,mac,extra_trees,5,queue_drops_delta,0.0005245091564930333,200,"1005,1010"
attack_subtype,mac,extra_trees,5,client_mac_tx_attempts_delta,0.08396297052441958,200,"1005,1010"
attack_subtype,mac,extra_trees,5,client_mac_acked_delta,0.08855854563110645,200,"1005,1010"
attack_subtype,mac,extra_trees,5,client_mac_rx_delta,0.08219953207589108,200,"1005,1010"
attack_subtype,mac,extra_trees,5,client_mac_ack_ratio,0.003786804517607146,200,"1005,1010"
attack_subtype,mac,extra_trees,5,client_mac_valid_nodes,0.0,200,"1005,1010"
attack_subtype,mac,extra_trees,5,client_mac_reset_nodes,0.0,200,"1005,1010"
attack_subtype,mac,extra_trees,5,root_mac_tx_attempts_delta,0.006695446513087934,200,"1005,1010"
attack_subtype,mac,extra_trees,5,root_mac_acked_delta,0.008388678784749606,200,"1005,1010"
attack_subtype,mac,extra_trees,5,root_mac_rx_delta,0.19649170853544112,200,"1005,1010"
attack_subtype,mac,extra_trees,5,root_mac_ack_ratio,0.004019747314612256,200,"1005,1010"
impairment_severity,routing,extra_trees,1,mean_etx_x100,0.09480721094780208,200,"1001,1006"
impairment_severity,routing,extra_trees,1,std_etx_x100,0.02800779663417462,200,"1001,1006"
impairment_severity,routing,extra_trees,1,p95_etx_x100,0.0471247277339429,200,"1001,1006"
impairment_severity,routing,extra_trees,1,mean_rank,0.11649823774190379,200,"1001,1006"
impairment_severity,routing,extra_trees,1,mean_neighbors,0.0,200,"1001,1006"
impairment_severity,routing,extra_trees,1,mean_rssi,0.019964463269353062,200,"1001,1006"
impairment_severity,routing,extra_trees,1,parent_changes_delta,0.0005841254467369181,200,"1001,1006"
impairment_severity,routing,extra_trees,1,root_mean_etx_x100,0.0654133433536077,200,"1001,1006"
impairment_severity,routing,extra_trees,1,root_mean_rssi,0.0,200,"1001,1006"
impairment_severity,routing,extra_trees,2,mean_etx_x100,0.1004601558477923,200,"1002,1007"
impairment_severity,routing,extra_trees,2,std_etx_x100,0.02726248623908594,200,"1002,1007"
impairment_severity,routing,extra_trees,2,p95_etx_x100,0.04330769683710911,200,"1002,1007"
impairment_severity,routing,extra_trees,2,mean_rank,0.10356564178661257,200,"1002,1007"
impairment_severity,routing,extra_trees,2,mean_neighbors,0.0,200,"1002,1007"
impairment_severity,routing,extra_trees,2,mean_rssi,0.02178292888483242,200,"1002,1007"
impairment_severity,routing,extra_trees,2,parent_changes_delta,0.0007025365737062493,200,"1002,1007"
impairment_severity,routing,extra_trees,2,root_mean_etx_x100,0.07225267013880533,200,"1002,1007"
impairment_severity,routing,extra_trees,2,root_mean_rssi,0.0,200,"1002,1007"
impairment_severity,routing,extra_trees,3,mean_etx_x100,0.10123901732440324,200,"1003,1008"
impairment_severity,routing,extra_trees,3,std_etx_x100,0.02818373403088158,200,"1003,1008"
impairment_severity,routing,extra_trees,3,p95_etx_x100,0.04422490692903756,200,"1003,1008"
impairment_severity,routing,extra_trees,3,mean_rank,0.09896880825069058,200,"1003,1008"
impairment_severity,routing,extra_trees,3,mean_neighbors,0.0,200,"1003,1008"
impairment_severity,routing,extra_trees,3,mean_rssi,0.03134670957836496,200,"1003,1008"
impairment_severity,routing,extra_trees,3,parent_changes_delta,0.0010123143071439674,200,"1003,1008"
impairment_severity,routing,extra_trees,3,root_mean_etx_x100,0.07134207386482563,200,"1003,1008"
impairment_severity,routing,extra_trees,3,root_mean_rssi,0.0,200,"1003,1008"
impairment_severity,routing,extra_trees,4,mean_etx_x100,0.09301381179701593,200,"1004,1009"
impairment_severity,routing,extra_trees,4,std_etx_x100,0.025871527837249043,200,"1004,1009"
impairment_severity,routing,extra_trees,4,p95_etx_x100,0.04068577396419922,200,"1004,1009"
impairment_severity,routing,extra_trees,4,mean_rank,0.1093753160619393,200,"1004,1009"
impairment_severity,routing,extra_trees,4,mean_neighbors,0.0,200,"1004,1009"
impairment_severity,routing,extra_trees,4,mean_rssi,0.031584265913928225,200,"1004,1009"
impairment_severity,routing,extra_trees,4,parent_changes_delta,0.0010811785896686146,200,"1004,1009"
impairment_severity,routing,extra_trees,4,root_mean_etx_x100,0.07751483260139022,200,"1004,1009"
impairment_severity,routing,extra_trees,4,root_mean_rssi,0.0,200,"1004,1009"
impairment_severity,routing,extra_trees,5,mean_etx_x100,0.1033714703272074,200,"1005,1010"
impairment_severity,routing,extra_trees,5,std_etx_x100,0.026595086030166772,200,"1005,1010"
impairment_severity,routing,extra_trees,5,p95_etx_x100,0.04254270924580262,200,"1005,1010"
impairment_severity,routing,extra_trees,5,mean_rank,0.10699123330157803,200,"1005,1010"
impairment_severity,routing,extra_trees,5,mean_neighbors,0.0,200,"1005,1010"
impairment_severity,routing,extra_trees,5,mean_rssi,0.028696933514770227,200,"1005,1010"
impairment_severity,routing,extra_trees,5,parent_changes_delta,0.0008815542318229019,200,"1005,1010"
impairment_severity,routing,extra_trees,5,root_mean_etx_x100,0.07301289579077609,200,"1005,1010"
impairment_severity,routing,extra_trees,5,root_mean_rssi,0.0,200,"1005,1010"
